date,temperature_2m_max,temperature_2m_min,sunshine_duration,precipitation_hours,wind_speed_10m_max
2016-09-14 00:00:00+00:00,22.6325,19.3825,32758.84,8.0,16.595179
2016-09-15 00:00:00+00:00,23.832499,16.432499,41674.832,0.0,14.081478
2016-09-16 00:00:00+00:00,26.7825,18.4825,30503.336,7.0,24.503809
2016-09-17 00:00:00+00:00,25.9825,19.6325,36000.0,9.0,21.068459
2016-09-18 00:00:00+00:00,24.832499,16.082499,41056.188,0.0,11.440978
2016-09-19 00:00:00+00:00,28.182499,16.432499,41085.14,0.0,19.592731
2016-09-20 00:00:00+00:00,25.7325,18.3825,40851.555,0.0,17.782688
2016-09-21 00:00:00+00:00,27.682499,20.332499,19944.46,1.0,17.902534
2016-09-22 00:00:00+00:00,27.432499,19.6325,28409.2,0.0,17.114204
2016-09-23 00:00:00+00:00,25.082499,20.2825,32733.76,0.0,19.008547
2016-09-24 00:00:00+00:00,22.2825,18.2825,29551.969,0.0,17.25373
2016-09-25 00:00:00+00:00,28.2825,18.2325,39053.195,3.0,20.12461
2016-09-26 00:00:00+00:00,23.1325,15.8325,36000.0,6.0,28.766228
2016-09-27 00:00:00+00:00,19.8825,13.0325,39235.145,0.0,29.01743
2016-09-28 00:00:00+00:00,17.332499,11.0825,34019.15,11.0,24.57511
2016-09-29 00:00:00+00:00,17.332499,13.7325,28767.363,20.0,28.963785
2016-09-30 00:00:00+00:00,18.582499,15.382501,12661.813,15.0,26.787966
2016-10-01 00:00:00+00:00,17.2825,14.632501,14811.247,14.0,19.881649
2016-10-02 00:00:00+00:00,18.932499,10.7325,30694.416,4.0,10.44
2016-10-03 00:00:00+00:00,19.7325,15.0325,24602.312,1.0,9.028754
2016-10-04 00:00:00+00:00,22.8825,15.6825,34392.03,0.0,14.685176
2016-10-05 00:00:00+00:00,24.8825,18.1325,38286.316,0.0,22.545315
2016-10-06 00:00:00+00:00,24.3825,16.182499,17241.953,6.0,18.374111
2016-10-07 00:00:00+00:00,22.5325,15.5825,36340.68,0.0,23.623243
2016-10-08 00:00:00+00:00,17.082499,8.4825,37773.1,0.0,19.319628
2016-10-09 00:00:00+00:00,16.3825,10.382501,37601.582,0.0,14.386494
2016-10-10 00:00:00+00:00,20.4825,9.5325,35955.63,0.0,13.493999
2016-10-11 00:00:00+00:00,22.2325,14.2325,36811.016,2.0,19.803272
2016-10-12 00:00:00+00:00,21.4825,12.9825,18217.133,6.0,29.871325
2016-10-13 00:00:00+00:00,12.632501,7.4824996,36916.52,1.0,22.392464
2016-10-14 00:00:00+00:00,18.182499,6.2324996,36746.133,0.0,16.676977
2016-10-15 00:00:00+00:00,19.7825,12.0325,15769.068,1.0,28.551426
2016-10-16 00:00:00+00:00,22.582499,18.2825,8210.742,13.0,27.047956
2016-10-17 00:00:00+00:00,26.5325,20.6325,31569.73,0.0,33.887836
2016-10-18 00:00:00+00:00,25.2325,20.332499,35185.562,0.0,39.966484
2016-10-19 00:00:00+00:00,20.432499,11.0325,35343.234,0.0,11.720751
2016-10-20 00:00:00+00:00,16.7825,11.4325,10769.313,3.0,27.722336
2016-10-21 00:00:00+00:00,11.2825,7.8325,33400.266,1.0,25.86494
2016-10-22 00:00:00+00:00,14.7825,4.0325,35170.08,0.0,15.978486
2016-10-23 00:00:00+00:00,21.2825,8.0325,34864.17,0.0,27.748037
2016-10-24 00:00:00+00:00,17.7825,9.1825,34573.67,0.0,21.578989
2016-10-25 00:00:00+00:00,11.1825,5.5325,12676.698,2.0,12.738099
2016-10-26 00:00:00+00:00,10.2825,7.4325,0.0,15.0,31.262014
2016-10-27 00:00:00+00:00,11.5325,7.7324996,28377.709,5.0,19.995398
2016-10-28 00:00:00+00:00,17.4825,6.1324997,32784.02,0.0,24.850431
2016-10-29 00:00:00+00:00,22.2325,16.4825,16517.746,0.0,31.910301
2016-10-30 00:00:00+00:00,15.7825,10.9325,19903.535,8.0,21.749481
2016-10-31 00:00:00+00:00,14.632501,8.1825,30235.217,0.0,20.172853
2016-11-01 00:00:00+00:00,22.932499,13.9825,31992.56,0.0,25.323128
2016-11-02 00:00:00+00:00,20.5325,15.3325,13622.934,5.0,11.304229
2016-11-03 00:00:00+00:00,17.082499,10.0825,32723.219,8.0,14.869351
2016-11-04 00:00:00+00:00,15.2825,7.9325,32639.316,0.0,16.58346
2016-11-05 00:00:00+00:00,18.932499,8.7325,32564.79,0.0,15.484185
2016-11-06 00:00:00+00:00,18.9825,8.132501,32555.135,0.0,13.276144
2016-11-07 00:00:00+00:00,17.8825,8.5825,32391.277,0.0,11.874544
2016-11-08 00:00:00+00:00,16.0325,11.7325,27716.658,1.0,21.218632
2016-11-09 00:00:00+00:00,12.7825,7.2324996,32231.64,0.0,22.7057
2016-11-10 00:00:00+00:00,16.082499,6.5325,32150.227,0.0,27.722336
2016-11-11 00:00:00+00:00,13.5825,7.7324996,20107.703,0.0,29.495842
2016-11-12 00:00:00+00:00,10.4825,1.7325001,31955.625,0.0,22.206486
2016-11-13 00:00:00+00:00,12.7825,3.4325001,31876.76,0.0,22.86496
2016-11-14 00:00:00+00:00,14.7825,5.5825,27294.096,0.0,22.768396
2016-11-15 00:00:00+00:00,13.632501,3.9825,30034.037,0.0,9.346143
2016-11-16 00:00:00+00:00,13.9825,6.2324996,31585.104,0.0,10.464798
2016-11-17 00:00:00+00:00,20.6325,9.2825,31452.428,0.0,27.757376
2016-11-18 00:00:00+00:00,19.332499,13.4825,17806.492,4.0,32.056175
2016-11-19 00:00:00+00:00,10.882501,2.2825,17651.484,0.0,40.995766
2016-11-20 00:00:00+00:00,2.2325,-2.6175,31067.809,0.0,26.87491
2016-11-21 00:00:00+00:00,3.3825,-2.5175,30944.727,0.0,10.464797
2016-11-22 00:00:00+00:00,4.3325,-0.9175,12762.732,0.0,15.629971
2016-11-23 00:00:00+00:00,6.4824996,2.3825,0.0,18.0,21.915691
2016-11-24 00:00:00+00:00,6.6825,3.0825,926.31775,7.0,20.345573
2016-11-25 00:00:00+00:00,5.4824996,2.2825,3649.7412,0.0,19.443333
2016-11-26 00:00:00+00:00,8.5325,0.3325,30376.947,0.0,17.026896
2016-11-27 00:00:00+00:00,8.2825,1.3325,26320.59,1.0,19.721298
2016-11-28 00:00:00+00:00,10.0825,4.9824996,0.0,13.0,32.686733
