"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-18","3.9",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"13.9",",,W","5.6",",,W",,,"  290",",,W","  270",",,W","9.8",",,W","17.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-19","2.3",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"7.8",",,W","2.2",",,W",,,"   40",",,W","   40",",,W","6.7",",,W","10.7",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-20","4.3",",,W",,,"1.8",",,W,2400","0.0","T,,W,","0.0",",,W,",,,"6.1",",,W","0.0",",,W",,,"   60",",,W","   80",",,W","8.1",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-21","3.6",",,W",,,"1.5",",,W,2400","13.0",",,W,","0.0","T,,W,",,,"10.0",",,W","0.0",",,W",,,"  280",",,W","  290",",,W","8.9",",,W","14.8",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-22","3.1",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"13.3",",,W","1.7",",,W",,,"  260",",,W","  240",",,W","6.7",",,W","10.3",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-23","2.7",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"21.7",",,W","8.9",",,W",,,"  250",",,W","  260",",,W","6.7",",,W","11.6",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-24","4.1",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"12.8",",,W","6.7",",,W",,,"   60",",,W","   70",",,W","8.9",",,W","11.6",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-25","1.7",",,W",,,"1.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"22.2",",,W","6.7",",,W",,,"  290",",,W","  360",",,W","6.3",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-26","2.9",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"12.8",",,W","3.3",",,W",,,"   60",",,W","  190",",,W","6.3",",,W","9.4",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-27","2.5",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"12.8",",,W","6.1",",,W",,,"  170",",,W","  180",",,W","5.8",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-28","4.5",",,W",,,"9.7",",,W,2400","0.0",",,W,","0.0",",,W,",,,"16.7",",,W","5.6",",,W",,,"  290",",,W","  270",",,W","11.2",",,W","20.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-29","5.2",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"11.7",",,W","4.4",",,W",,,"  290",",,W","  280",",,W","11.6",",,W","19.2",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-30","2.4",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"13.3",",,W","2.8",",,W",,,"  190",",,W","  160",",,W","7.2",",,W","10.7",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-31","3.0",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"22.8",",,W","9.4",",,W",,,"  240",",,W","  250",",,W","7.2",",,W","12.5",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-01","3.0",",,W",,,"0.5",",,W,2400","0.0",",,W,","0.0",",,W,",,,"26.1",",,W","16.1",",,W",,,"  260",",,W","  250",",,W","5.4",",,W","13.4",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-02","2.2",",,W",,,"4.1",",,W,2400","0.0",",,W,","0.0",",,W,",,,"16.1",",,W","9.4",",,W",,,"  190",",,W","  190",",,W","4.0",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-03","5.7",",,W",,,"2.3",",,W,2400","0.0","T,,W,","0.0",",,W,",,,"10.0",",,W","1.1",",,W",,,"  280",",,W","  280",",,W","11.2",",,W","20.1",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-04","3.2",",,W",,,"11.9",",,W,2400","0.0","T,,W,","0.0",",,W,",,,"7.2",",,W","-1.6",",,W",,,"   50",",,W","   30",",,W","7.2",",,W","11.2",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-05","3.7",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"6.1",",,W","-3.2",",,W",,,"   20",",,W","   20",",,W","9.8",",,W","13.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-06","2.7",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"8.9",",,W","-1.0",",,W",,,"  180",",,W","  180",",,W","7.6",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-07","3.1",",,W",,,"2.3",",,W,2400","0.0",",,W,","0.0",",,W,",,,"14.4",",,W","8.9",",,W",,,"  250",",,W","  260",",,W","8.9",",,W","15.2",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-08","3.2",",,W",,,"0.3",",,W,2400","0.0",",,W,","0.0",",,W,",,,"10.0",",,W","4.4",",,W",,,"  280",",,W","  300",",,W","5.8",",,W","13.0",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-09","2.9",",,W",,,"2.8",",,W,2400","0.0","T,,W,","0.0",",,W,",,,"6.1",",,W","2.2",",,W",,,"  310",",,W","  320",",,W","6.3",",,W","11.2",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-10","2.2",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"10.0",",,W","-0.5",",,W",,,"  260",",,W","  320",",,W","5.8",",,W","10.7",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-11","3.1",",,W",,,"0.3",",,W,2400","0.0",",,W,","0.0",",,W,",,,"18.3",",,W","6.1",",,W",,,"  260",",,W","  240",",,W","5.8",",,W","9.8",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-12","2.6",",,W",,,"5.1",",,W,2400","0.0",",,W,","0.0",",,W,",,,"15.0",",,W","7.2",",,W",,,"  310",",,W","  320",",,W","9.4",",,W","13.4",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-13","2.0",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"14.4",",,W","4.4",",,W",,,"   40",",,W","   40",",,W","7.2",",,W","11.2",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-14","2.9",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"16.7",",,W","6.1",",,W",,,"   50",",,W","   50",",,W","4.9",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-15","1.7",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"18.3",",,W","5.6",",,W",,,"   60",",,W","   60",",,W","5.8",",,W","8.5",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-16","2.2",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"20.0",",,W","6.1",",,W",,,"   50",",,W","   40",",,W","7.2",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-17","1.3",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"23.9",",,W","6.7",",,W",,,"  180",",,W","  160",",,W","4.0",",,W","6.7",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-18","1.7",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"27.8",",,W","10.6",",,W",,,"  170",",,W","  170",",,W","6.3",",,W","9.8",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-19","3.4",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"22.8",",,W","12.8",",,W",,,"  350",",,W","  340",",,W","7.2",",,W","12.5",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-20","2.7",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"20.6",",,W","9.4",",,W",,,"   50",",,W","   50",",,W","7.2",",,W","9.4",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-21","2.5",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"22.8",",,W","9.4",",,W",,,"  260",",,W","  150",",,W","6.3",",,W","9.4",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-22","1.9",",,W",,,"0.0","T,,W,2400","0.0",",,W,","0.0",",,W,",,,"26.1",",,W","16.7",",,W",,,"  170",",,W","  240",",,W","4.5",",,W","8.1",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-23","3.2",",,W",,,"4.1",",,W,2400","0.0",",,W,","0.0",",,W,",,,"21.7",",,W","12.2",",,W",,,"   30",",,W","   10",",,W","7.2",",,W","11.2",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-24","2.6",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"20.0",",,W","8.3",",,W",,,"   30",",,W","   40",",,W","6.7",",,W","11.2",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-25","1.8",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"20.6",",,W","10.0",",,W",,,"  150",",,W","  100",",,W","4.0",",,W","6.3",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-26","3.2",",,W",,,"6.1",",,W,2400","0.0",",,W,","0.0",",,W,",,,"15.6",",,W","8.3",",,W",,,"   70",",,W","   60",",,W","7.6",",,W","11.6",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-27","1.9",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"16.7",",,W","7.8",",,W",,,"  240",",,W","  210",",,W","5.4",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-28","2.1",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"15.0",",,W","8.9",",,W",,,"   50",",,W","   60",",,W","5.8",",,W","8.1",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-29","2.6",",,W",,,"1.3",",,W,2400","0.0",",,W,","0.0",",,W,",,,"14.4",",,W","7.2",",,W",,,"   60",",,W","   90",",,W","6.3",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-30","2.6",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"18.3",",,W","7.8",",,W",,,"  270",",,W","  170",",,W","5.4",",,W","8.1",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-01","2.2",",,W",,,"4.1",",,W,2400","0.0",",,W,","0.0",",,W,",,,"10.6",",,W","7.2",",,W",,,"   70",",,W","  170",",,W","5.8",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-02","1.0",",,W",,,"1.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"15.6",",,W","7.2",",,W",,,"   60",",,W","  300",",,W","4.0",",,W","5.4",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-03","2.7",",,W",,,"15.5",",,W,2400","0.0",",,W,","0.0",",,W,",,,"13.3",",,W","10.6",",,W",,,"   60",",,W","   70",",,W","6.3",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-04","3.9",",,W",,,"0.3",",,W,2400","0.0",",,W,","0.0",",,W,",,,"11.1",",,W","8.9",",,W",,,"   60",",,W","   60",",,W","7.6",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-05","3.7",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"13.9",",,W","7.8",",,W",,,"   60",",,W","   40",",,W","6.7",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-06","3.5",",,W",,,"13.7",",,W,2400","0.0",",,W,","0.0",",,W,",,,"12.2",",,W","8.9",",,W",,,"   80",",,W","   60",",,W","8.1",",,W","12.5",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-07","2.0",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"15.6",",,W","8.9",",,W",,,"   80",",,W","   60",",,W","6.3",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-08","2.1",",,W",,,"4.1",",,W,2400","0.0",",,W,","0.0",",,W,",,,"18.9",",,W","9.4",",,W",,,"  310",",,W","  300",",,W","8.9",",,W","13.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-09","2.3",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"22.2",",,W","11.1",",,W",,,"  260",",,W","  270",",,W","8.1",",,W","13.4",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-10","2.2",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"17.2",",,W","10.0",",,W",,,"   60",",,W","  250",",,W","5.8",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-11","1.1",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"24.4",",,W","10.0",",,W",,,"  250",",,W","  250",",,W","4.5",",,W","7.6",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-12","1.5",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"26.7",",,W","13.3",",,W",,,"   70",",,W","    5",",,W","5.4",",,W","8.1",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-13",,,,,"6.4",",,W,2400","0.0",",,W,","0.0",",,W,",,,"18.3",",,W","13.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-14",,,,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"22.8",",,W","13.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-15",,,,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"15.0",",,W","7.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-16",,,,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"18.9",",,W","6.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-17","1.7",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"17.8",",,W","11.1",",,W",,,"   99",",,W",,,"2.7",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-18",,,,,"0.0","T,,W,2400","0.0",",,W,","0.0",",,W,",,,"20.0",",,W","11.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-19","0.6",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"22.8",",,W","12.2",",,W",,,"  190",",,W","  180",",,W","4.5",",,W","9.4",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-20","2.0",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"24.4",",,W","11.7",",,W",,,"   50",",,W","  250",",,W","5.4",",,W","7.2",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-21","1.7",",,W",,,"1.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"18.9",",,W","12.2",",,W",,,"  150",",,W","  150",",,W","5.4",",,W","8.5",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-22","1.6",",,W",,,"2.3",",,W,2400","0.0",",,W,","0.0",",,W,",,,"21.1",",,W","11.1",",,W",,,"   60",",,W","   50",",,W","4.5",",,W","6.3",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-23","1.1",",,W",,,"0.5",",,W,2400","0.0",",,W,","0.0",",,W,",,,"25.6",",,W","13.3",",,W",,,"  180",",,W","  170",",,W","4.0",",,W","7.2",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-24","0.9",",,W",,,"4.6",",,W,2400","0.0",",,W,","0.0",",,W,",,,"22.8",",,W","14.4",",,W",,,"   20",",,W","   30",",,W","4.0",",,W","6.3",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-25","1.9",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"31.1",",,W","16.1",",,W",,,"  240",",,W","  250",",,W","4.5",",,W","7.2",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-26","1.6",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"32.2",",,W","20.6",",,W",,,"  180",",,W","  190",",,W","4.5",",,W","7.6",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-27","1.7",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"30.6",",,W","22.8",",,W",,,"  160",",,W","  250",",,W","5.8",",,W","8.9",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-28","2.0",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"33.3",",,W","21.7",",,W",,,"  230",",,W","  240",",,W","5.4",",,W","10.3",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-29","2.2",",,W",,,"0.0","T,,W,2400","0.0",",,W,","0.0",",,W,",,,"30.6",",,W","21.1",",,W",,,"  170",",,W","  170",",,W","5.8",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-30","1.4",",,W",,,"41.9",",,W,2400","0.0",",,W,","0.0",",,W,",,,"27.8",",,W","20.0",",,W",,,"  240",",,W","  330",",,W","5.4",",,W","13.4",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-31","1.4",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"29.4",",,W","21.7",",,W",,,"   70",",,W","  210",",,W","5.4",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-01","2.7",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"28.3",",,W","18.9",",,W",,,"   60",",,W","   60",",,W","5.8",",,W","7.6",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-02","2.1",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"25.6",",,W","16.7",",,W",,,"   60",",,W","   50",",,W","5.4",",,W","7.2",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-03","0.6",",,W",,,"1.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"21.1",",,W","17.2",",,W",,,"   90",",,W","  140",",,W","3.6",",,W","4.5",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-04","1.1",",,W",,,"10.2",",,W,2400","0.0",",,W,","0.0",",,W,",,,"28.3",",,W","18.9",",,W",,,"  160",",,W","  180",",,W","4.0",",,W","5.8",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-05","1.5",",,W",,,"23.1",",,W,2400","0.0",",,W,","0.0",",,W,",,,"21.7",",,W","18.3",",,W",,,"  280",",,W","  270",",,W","8.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-06","2.5",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"28.3",",,W","18.3",",,W",,,"  250",",,W","  290",",,W","5.8",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-07","2.3",",,W",,,"0.0","T,,W,2400","0.0",",,W,","0.0",",,W,",,,"29.4",",,W","17.8",",,W",,,"  310",",,W","  300",",,W","7.6",",,W","13.4",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-08","3.4",",,W",,,"11.4",",,W,2400","0.0",",,W,","0.0",",,W,",,,"19.4",",,W","11.1",",,W",,,"  290",",,W","  280",",,W","7.6",",,W","12.5",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-09","4.0",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"21.7",",,W","12.2",",,W",,,"  290",",,W","  280",",,W","9.4",",,W","14.3",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-10","2.4",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"25.0",",,W","13.9",",,W",,,"  300",",,W","  310",",,W","6.3",",,W","10.7",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-11","1.5",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"31.1",",,W","15.0",",,W",,,"  270",",,W","  270",",,W","6.7",",,W","11.2",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-12","3.6",",,W",,,"0.0",",,W,2400","0.0",",,W,","0.0",",,W,",,,"28.3",",,W","16.7",",,W",,,"  290",",,W","  290",",,W","9.4",",,W","16.1",",,W",,,,,,,,,,,,,"    1",",,W"
